ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0002377	immunoglobulin production	198	0.750438873785118	2.15198914520392	5.16033157200323e-11	1.58783402470539e-07	1.43185621303163e-07	769	tags=15%, list=5%, signal=15%	IGKV1-9/IGLV3-19/IGKV3-15/IGKV1D-13/IGKV1-6/B2M/HLA-E/IGKV1-8/HLA-DRA/IGKV3-20/IGLV2-8/HLA-DRB1/IGKV1-5/IGKV5-2/HSPD1/HLA-DPA1/HLA-DQA1/MZB1/HLA-DRB5/GPI/IGKV1D-17/IGLV1-40/IGLV2-11/IL33/IGKV4-1/IGLV7-46/BATF/HLA-DPB1/IGLV3-25/IL27RA
GO:0002440	production of molecular mediator of immune response	307	0.709921093010345	2.10502536304908	7.23470743321299e-13	4.45223895439927e-09	4.01488185135778e-09	1065	tags=16%, list=6%, signal=15%	IGKV1-9/IGLV3-19/IGKV3-15/IGKV1D-13/IGKV1-6/CD74/B2M/HLA-A/SPON2/HLA-E/IGKV1-8/HLA-DRA/IGKV3-20/IGLV2-8/WNT5A/HLA-DRB1/BST2/MIF/IGKV1-5/ACP5/IGKV5-2/HSPD1/HLA-DPA1/HLA-F/HMOX1/HLA-DQA1/MZB1/TGFB2/HLA-DRB5/GPI/IGKV1D-17/IGLV1-40/IGLV2-11/TNFRSF14/IL33/IGKV4-1/IGLV7-46/BATF/HLA-DPB1/IGLV3-25/IL27RA/IL1R1/PYCARD/SAMHD1/IL10/TCF3/IGLV2-23/ANGPT1
GO:0001913	T cell mediated cytotoxicity	56	0.842038844886251	2.06452951557589	3.37903237654334e-06	0.00173288043710398	0.00156265427097689	288	tags=18%, list=2%, signal=18%	HLA-B/B2M/HLA-A/HLA-E/HLA-C/CTSC/HLA-DRA/CTSH/HLA-DRB1/HLA-F
GO:0019883	antigen processing and presentation of endogenous antigen	31	0.913777086952738	2.05872207423834	1.5720046952285e-07	0.000322470563147873	0.000290793289587532	534	tags=35%, list=3%, signal=34%	HLA-B/CD74/B2M/HLA-A/HLA-E/HLA-C/HLA-DRA/TAP1/HLA-DRB1/HLA-F/TAPBP
GO:0006458	'de novo' protein folding	40	0.877210231867776	2.05209517090453	1.82846556530484e-06	0.00140654713611074	0.00126837769214304	242	tags=28%, list=1%, signal=27%	HSPA1B/HSPA1A/HSPA6/CD74/DNAJB1/HSPH1/HSPE1/HSPA8/DNAJB4/HSPA2/HSPD1
GO:0051084	'de novo' post-translational protein folding	36	0.886561679631443	2.04653393790615	1.16345171516656e-06	0.00112207340001304	0.0010118486846157	139	tags=28%, list=1%, signal=28%	HSPA1B/HSPA1A/HSPA6/CD74/DNAJB1/HSPH1/HSPE1/HSPA8/DNAJB4/HSPA2
GO:0001914	regulation of T cell mediated cytotoxicity	49	0.844085886765328	2.03131271643023	8.3102261217892e-06	0.00319632072209317	0.00288233632329425	288	tags=16%, list=2%, signal=16%	HLA-B/B2M/HLA-A/HLA-E/HLA-C/HLA-DRA/HLA-DRB1/HLA-F
GO:0001916	positive regulation of T cell mediated cytotoxicity	39	0.869750486600648	2.02705104373894	1.14969614839787e-05	0.00393068338735584	0.00354456028909566	288	tags=21%, list=2%, signal=20%	HLA-B/B2M/HLA-A/HLA-E/HLA-C/HLA-DRA/HLA-DRB1/HLA-F
GO:0051085	chaperone cofactor-dependent protein refolding	31	0.897245673399844	2.02147711976788	1.27632658435023e-06	0.00112207340001304	0.0010118486846157	139	tags=32%, list=1%, signal=32%	HSPA1B/HSPA1A/HSPA6/CD74/DNAJB1/HSPH1/HSPE1/HSPA8/DNAJB4/HSPA2
GO:0001912	positive regulation of leukocyte mediated cytotoxicity	65	0.802091706728413	2.01367920565836	4.63060896575846e-06	0.00203548339823411	0.00183553161409613	288	tags=12%, list=2%, signal=12%	HLA-B/B2M/HLA-A/HLA-E/HLA-C/HLA-DRA/HLA-DRB1/HLA-F
GO:0002475	antigen processing and presentation via MHC class Ib	24	0.918590345197924	1.97264559552757	4.25429240779727e-06	0.0020139165751988	0.00181608336630828	288	tags=25%, list=2%, signal=25%	HLA-B/B2M/HLA-A/HLA-E/HLA-C/HLA-F
GO:0035987	endodermal cell differentiation	46	0.823193021847582	1.97097958367081	2.75563561379019e-05	0.00828592341726846	0.00747197171815325	744	tags=30%, list=4%, signal=29%	COL12A1/MMP2/FN1/COL8A1/COL4A2/LAMB1/COL6A1/COL5A2/COL7A1/MMP14/SOX17/INHBA/ITGB5/ITGAV
